"Gene.names","pvalue.-log10","FoldChange","CBX1.T_4","CBX1.T_3","CBX1.T_2","CBX1.T_1","NLS.T_4","NLS.T_3","NLS.T_2","NLS.T_1"
"TRIM26",3.21998767076515,0.775,23.6394822186067,23.55178895736,23.5862488460115,23.8498073455068,22.9192534736768,22.7594159238921,23.1666328923345,22.6834000197924
"TRIM27",0.908216438339062,-1.001,13.969749450211,16.9369876290843,16.2005627384668,15.6083809746628,16.8599585582689,16.3421181337214,16.6118762724824,16.9052578312293
"TRIM28",5.64995710297373,1.221,30.5827492575013,30.6248208492968,30.6571498367704,30.6322560840838,29.2716496619466,29.372828032581,29.5485186955571,29.4199954438725
"TRIM29",0.613830713093654,-0.268,19.0606906768195,19.9596986793124,19.5314276160787,19.821915702475,19.7129719881867,20.0919321904501,19.9426196585604,19.6975353144831
"TRIM3",0.345043990752407,0.19,19.945058389863,19.9634796173609,19.2365536515111,20.3720865585043,19.7151069151315,19.4644585457182,19.9230656983825,19.6542687144133
"TRIM32",1.28151429713753,-1.61,17.0556963007901,18.3496788133425,17.9068477701537,16.9901465445837,17.1364533374112,20.3925449351574,19.7444825926267,19.4685858595384
"TRIM33",1.68278279994024,0.26,27.7015249500834,27.6731840037723,27.6968557531575,27.7430350722304,27.3606573288048,27.4476386635366,27.5525850797058,27.4132588287142
"TRIM34",0.1076219973354,-0.047,21.8880859757194,21.8385424764646,21.8991792387962,22.0872869940996,22.3715572732066,22.040927308788,21.7552672941412,21.7334406719986
"TRIM36",0.173793549063379,-0.167,19.9634767522747,19.6025884906691,19.8797059763872,18.3475198502705,19.4957587760365,19.6069972358144,19.2546643451913,20.105001121808
"TRIM37",0.414376788786973,-0.785,15.0317958077459,19.3086419559047,17.174606570333,15.8244198966771,17.4695519120111,17.5752060238445,18.164180238752,17.2714040614112
"TRIM38",1.70625925074284,-0.311,22.2285327992616,22.2751797035836,22.2624734401314,22.082980212394,22.6976032686927,22.4066318725644,22.4678855831434,22.5220188306281
"TRIM4",4.53034347294951,-1.537,19.0861141861941,19.4313063163488,18.9926588668174,19.4187608556512,21.0628117084102,20.8311247197849,20.4237040817282,20.7587164286842
"TRIM41",0.861191904843577,-0.975,16.6843034372754,19.4448210451118,18.9314565880996,18.9480978224242,19.2302743897386,18.9856394891112,19.8701344009213,19.8213893455031
"TRIM44",3.64130520395905,2.283,18.5421623734908,20.1136381960941,18.9731096246876,18.658544631596,16.6159834093186,17.1252434459955,16.8799044005873,16.5329736639095
"TRIM46",0.37238942494971,0.781,17.9949983380053,18.508230500437,18.2427985724467,15.9718268560765,18.3585358720511,16.0195510131177,14.9039909330461,18.3133170255774
"TRIM5",0.0181240684374029,0.008,22.3789226258581,22.5169960790357,22.2723138976651,22.5007364146734,22.7697110557239,22.4668611100069,22.0773882797254,22.3210854522382
"TRIM56",1.66147339566265,0.445,23.4967305091789,23.8808900718436,23.4521881607254,23.9571204719553,23.4109035358602,23.2751177614025,23.2628110327513,23.0577622289955
"TRIM65",0.836448981815891,-0.536,20.9553566024518,21.5020925351419,21.4836957014066,21.5479690317372,22.7523347082587,21.7409583775956,21.9925331069561,21.1459251526635
"TRIM8",3.17653620369088,-0.787,21.2303601683246,21.6640366773046,21.3960298278833,21.5803309446054,22.3085406131559,22.4791877778922,22.1696681907332,22.0633158958166
"TRIML2",0.267611458289334,-0.108,22.9781387639993,22.9355682025526,23.0152177272871,23.1896013877613,22.7747664670385,23.1938906938857,23.523434323414,23.0564346277157
"TRIO",3.18618036099773,-0.712,25.0150437321832,25.2853007776542,24.7977370997561,25.2266925340892,25.828016086727,25.8178050616635,25.7806699804228,25.7468085588655
"TRIOBP",3.80704386999552,-0.754,25.3520529748383,25.1292806072998,25.2915015063594,25.059778720841,25.9372103997438,25.9639426722332,25.8621976844017,26.0837699918986
"TRIP10",1.18330204654453,-0.587,20.8920995935262,20.2207576469452,21.0046474395756,21.163240246652,21.1610940365472,21.1236017295392,22.0156071244127,21.3272125905801
"TRIP11",1.04306501640634,1.191,17.8236807561858,18.8369611933532,18.1605569072795,19.0398317196705,19.0098387456614,16.2742296651965,17.3489777613088,16.4656948590515
"TRIP12",4.81426927189699,1.101,28.2217068850705,28.2166542609817,28.0118147983962,28.3601792523439,27.014368257497,27.0770699453487,27.2605898653258,27.0551445142124
"TRIP13",1.06734414368889,-0.796,16.7104245558075,15.2224599234799,16.3402490810889,16.3816066656773,17.4438895153667,17.4294904386573,16.1667946653768,16.7986191692257
"TRIP4",3.71382349017499,-1.267,20.8498979839117,20.4702772246184,20.5808011428309,20.9638005987743,21.9782684070693,21.6155911948924,21.9659470306337,22.3735484103632
"TRIP6",1.24654796252947,0.3,24.4033341075492,24.4577576908121,24.5194204594012,24.2370823266281,24.4036638194325,23.9348909056881,24.0074392600975,24.0698386742922
"TRIR",2.49085647519499,1.124,26.6103859778518,26.5621668437483,26.6909233961785,26.4947210325567,25.1732607113345,25.7795472195881,26.0750350011791,24.8330534068414
"TRMT1",0.0396081786466411,-0.032,22.400052082919,22.9198931654697,22.5920731423112,22.8520567250499,22.3436262551395,23.2873112151163,23.1213895963993,22.1405880665886
"TRMT11",0.0881492455471735,0.147,18.5557888302192,19.8916670987887,20.0234704842467,19.9157876786469,20.4478380172797,20.0995988524293,19.4530330031465,17.7972379705677
"TRMT112",1.25541350610876,-1.371,18.9879036400807,20.4297134761287,20.0731498893437,20.3722197007377,19.6240177762618,21.5932700013688,21.8411004555079,22.2885666788729
"TRMT12",0.681815156136556,1.095,18.0086054682932,18.6403690965878,16.7537838876595,18.9492890073976,14.8675534609753,18.3716737339208,17.283825728899,17.4479489316518
"TRMT13",0.926078641081751,1.009,18.6721120394906,18.8900917516249,19.0688034738351,18.3897436755897,18.3994194058066,18.4604754204369,18.2402032956687,15.8826624441488
"TRMT1L",1.21930891581399,0.308,23.2509527828468,23.1679010808579,23.4164226501256,23.3610389134008,23.323084555478,22.8433958877162,22.821664580591,22.9750997472741
"TRMT2A",2.4812710596331,1.275,23.3531339671318,23.4539610840483,23.5166113634896,23.2273458571508,21.2684309587033,22.4979463532998,22.7163788265357,21.9691800032304
"TRMT5",2.02144192814869,1.156,19.3545777500243,19.0908144169803,19.1545103575945,19.3433640435867,17.0264878151618,18.4817259212004,18.2020299241804,18.6079819991919
"TRMT6",2.8192593903703,1.031,23.4252811317912,23.5452175046836,23.6299994405166,24.0778660136528,22.5295209534135,22.9433613131284,22.8782914054238,22.2027400233095
"TRMT61A",0.614281282392571,0.447,20.1134643686675,20.3271733790639,19.694411271483,19.8938141436918,19.1429307010641,18.927662075122,19.6148264885809,20.5569726666497
"TRNAU1AP",0.132828766412075,-0.224,16.9916686773434,16.0169537645949,16.8390373311231,18.9820723195627,18.3648179865984,17.0474386167396,16.8178709407199,17.4944052350638
"TRNT1",1.15920121894717,0.264,21.4296803987494,21.602357217443,21.8120303835111,21.8523877742831,21.4896523778679,21.3701634549673,21.4709839409592,21.3115773821551
"TRPS1",6.55932872049818,1.669,26.4542757803337,26.4028171422417,26.4978846894992,26.4018303198179,24.9325556297464,24.7278662749707,24.7778292640126,24.6430843280434
"TRPT1",1.22329264972443,1.308,18.0711375956025,17.2952330109199,18.0970542255231,18.4881823350772,15.7215295331775,15.838873571575,16.7928078722759,18.3661355886468
"TRRAP",2.38043954466257,0.368,25.2434836211637,25.301723336276,25.4005241660682,25.2918833640473,24.997695487267,24.905737932692,24.8640573182489,24.9988776193187
"TRUB1",4.69084897152537,0.972,23.699866466268,23.4963208552894,23.7658206681929,23.7045728263795,22.6140882306983,22.6300707870861,22.7213384460494,22.8134079599907
"TSC1",4.05151180894763,-1.203,21.6281755657362,21.7646994367717,21.8906453189843,21.5306455765758,23.1099632080917,22.9797307358774,23.0253776885119,22.5124239941877
"TSC2",4.14241589253975,-0.839,22.9708100737091,23.0548757230527,23.1844019426277,22.9074999894034,23.9398032014817,23.7353460934315,23.8248632903435,23.9741457032287
"TSC22D1",0.348260619551348,0.108,21.9290940483729,21.7925180878347,21.9630186420043,22.2544244094686,21.7428457055478,22.0725460230799,21.7854265731004,21.905971131018
"TSC22D4",0.118042194649045,-0.097,22.1346084088179,20.8797481927686,21.5999300048179,20.8244139627002,21.3509060499389,21.5883616563098,21.1783270507556,21.7079569114248
"TSEN2",1.05465746225521,0.319,21.5624913150029,21.2482217424055,21.5670343641064,21.4429316937926,20.9591771719668,21.3492793200857,20.8330795327312,21.4019086924993
"TSEN34",0.493545362257001,-0.723,17.5445825613624,18.8145932690408,18.2869188234485,15.4773856414168,18.5263938230175,18.6695234570518,17.7643162857366,18.0563664496252
"TSEN54",3.15402165264758,-1.06,19.3088047408105,19.5433717205067,19.1893280546116,19.8932552120134,20.457426783165,20.4432840379578,20.9069850888273,20.3651573146066
"TSG101",3.15630591405383,-0.619,22.8371910062201,23.0550266084267,22.9646511244309,23.034901219657,23.4632978874029,23.6862469288569,23.7493691095825,23.4687220689095
"TSHZ1",3.08847943786583,1.329,21.7766172317331,21.213786406404,22.1640225216749,21.6734001009845,20.0555684871971,20.0858687336278,20.6386493314141,20.7323788767929
"TSN",0.382600253225508,-0.273,17.9705047775683,17.8551965238608,18.6697010737533,18.5367345211397,18.3851445885125,17.8105932747983,18.8748853751294,19.0545139567202
"TSNARE1",3.67530741667139,0.959,21.6338602674929,21.5011298414926,21.7897554995523,21.8800017889299,20.7601671103812,20.9161940834546,20.4358368638463,20.8551139482383
"TSNAX",1.11101289707404,0.319,22.6925970191681,22.2159281301272,22.2887914956039,22.5900469841916,21.8604177003082,22.1675469475819,22.3277116995374,22.1545505740581
"TSPYL1",3.86555438460676,1.063,21.3815750733773,20.8164281596679,21.2944095234257,21.4035496057346,20.2060905410296,20.2451258217647,20.0819300682193,20.1107994680084
"TSPYL2",1.40709999636758,-0.735,18.0737815378548,19.4911322559514,18.825164656434,18.6864680268619,19.7512021723021,19.1363510113421,19.4891333505515,19.6407068428307
"TSR1",3.85520279639944,1.03,26.7983170826165,26.7523097463189,26.8023235838662,26.7807625787232,25.6099461895365,25.6747703637931,25.5689250870792,26.1595436972145
"TSR3",2.00496670504007,1.923,19.373728263204,19.2866165116633,19.5973838507103,19.3696124969895,18.0439923185253,15.6789988942101,17.7040087587029,18.5093447423462
"TSSC4",0.619843470519546,-0.172,23.1475102941225,23.2539970347438,22.8338903622243,23.0883459130796,23.0781422103707,23.1889390309996,23.4696799939258,23.275157760984
"TSTD2",5.33053297507447,-1.441,21.8530147362324,21.9656126902368,21.80583270738,21.6208240490865,23.1720317326515,23.2501685218061,23.1050810876339,23.4818539220639
"TTBK2",0.0902333814705202,0.14,17.4386419451892,18.6525194339405,19.0321578417669,16.7706345004383,18.0320632673173,16.7929926272493,18.1489598701939,18.3612828487701
"TTC1",4.35060569391647,-1.711,19.0532677303631,20.0379804497275,19.6267197827343,19.3783877907203,21.2787255878551,21.2244462213081,21.3322726980231,21.105505511462
"TTC14",1.5593323281575,1.224,20.9114256465319,20.6464423858176,20.8551814589793,21.1231140112796,18.2379076147085,20.2517002586588,19.7955343812767,20.353597647009
"TTC27",0.498217969395549,-0.566,17.1608551723086,16.3848180890617,17.1397307548737,17.9559412459567,18.7177951168294,16.5180184043811,17.3565081485341,18.3126735712176
"TTC28",1.47319141945602,-2.235,20.0669266489107,16.2969061032947,16.3073219980313,17.811665559531,19.4380290431184,18.9940173690563,20.3928399457151,20.597842242659
"TTC3",0.0414099905571453,-0.073,17.7448145008748,15.4097246853881,17.4833832540939,17.3662066431827,17.9953990303256,16.0720756598101,16.6293087248251,17.6009967664842
"TTC33",0.383937662265515,-0.156,21.21311702544,21.2484852536116,21.3949063600907,21.3166027331721,21.4311182225905,21.4080169746716,21.0475723791079,21.9117831884803
"TTC4",1.23581382477286,-1.182,19.9803964736647,20.0131173866775,17.9015142945438,20.4148043841712,20.3422612922432,20.6842057028558,20.9090282247429,21.1042871705352
"TTC5",3.56429201225225,-1.098,20.4847138342978,20.2302854100903,19.8360081288632,20.4444662710796,21.2480170675685,21.1528565903945,21.5015710545549,21.4863250523271
"TTC9",0.468858379431956,0.36,19.1501266235165,17.6569614961986,19.3140571406251,18.5955241009379,18.4284152816061,18.2695526930497,18.5234230139691,18.0545840787805
"TTC9C",0.12933345556646,-0.048,23.8338301524155,23.5556036597684,24.0011730714322,23.6934469464642,23.8148233592048,23.8381940361683,23.5908084074365,24.0340861501901
"TTF1",3.52744175811069,-1.713,17.578423024832,17.6035133301676,17.9438315826848,16.6793469559543,19.0659616839233,19.4850701455916,18.9498742323946,19.1560160501312
"TTF2",2.77689972167046,-1.028,22.3038312404875,21.9014451502515,21.3773503583513,21.6389890162498,22.543637300203,23.0736398388593,22.8202207749311,22.8947690576635
"TTK",3.54567663533778,-0.922,22.4892208897242,22.6316765781082,22.7591141983597,23.0193424837318,23.4377678531183,23.7203526498468,23.6274612273565,23.7999386162928
"TTLL12",2.10052152328188,-0.849,19.6366655445744,19.7058807904931,19.1704070576758,19.4014948402025,20.717303536258,19.9217193756888,20.7022035942413,19.9706208847145
"TUBA1A",0.434194087946416,-0.083,30.356900370067,30.36918267783,30.3708727111774,30.4018110222048,30.5554135740794,30.4060649932502,30.4222590026873,30.4467396059186
"TUBA1C",2.41911621390438,-0.36,24.8124379297389,24.9100997042372,24.8417957359797,24.8823472485438,25.1577851243912,25.2340512782483,25.3041759209317,25.1909007521668
"TUBA4A",1.964287330594,-0.327,24.7492792161188,25.037587271862,24.9196890477832,24.9600110065406,25.2652669452743,25.2346527220695,25.2396575038048,25.2336648884195
"TUBB",0.4147105749604,0.088,30.1888089793081,30.0656166171274,30.305248334873,30.0936743233423,30.1170999149911,30.0411068109811,30.0945134402406,30.0484531109934
"TUBB2A",1.08156318306114,0.911,24.4094758882849,23.4286611861647,23.8667417025945,23.013647990759,23.2725919434393,22.7106473122739,21.6415311124055,23.4510327359082
"TUBB3",3.35735160232259,-0.572,24.2672160013771,24.1855279397907,24.0957129353155,24.0516568818959,24.8116177340074,24.7396254634079,24.6989490800222,24.6380627531791
"TUBB4A",1.36414411270287,-0.395,22.257874497655,22.1132359462428,21.9993850366198,21.9180622545207,22.7231145739095,22.0755544697681,22.4581442781969,22.6118083174285
"TUBB4B",0.661377016468683,-0.153,27.4462222231905,27.3743400108091,27.5135859455421,27.3578391082212,27.7599496828261,27.6615669805085,27.396330607385,27.4847442987103
"TUBB6",1.93250258893169,-0.304,25.977148032313,26.0712279932844,25.9830766917973,25.9823134596721,26.3969366614704,26.3458239254652,26.2990773043959,26.1885920774912
"TUBG1",2.10347452933138,-0.872,19.3628992199446,19.8951073384094,20.3444417645722,19.447696529079,20.8898411100268,20.2959956443,20.7373402554031,20.6144565550789
"TUBGCP2",4.19014807245427,-1.239,20.3450624637461,20.6340958239163,20.8950090016901,20.8774652768517,22.0239461083553,21.7201769023981,21.8829192094182,22.0811974737932
"TUBGCP3",4.08028351687949,-1.431,20.509860485544,21.2783956094492,20.8027887477694,21.1426238393443,22.4524555324798,22.1763797060079,22.2839362571166,22.5450084790092
"TUBGCP6",1.59844824730763,-0.758,20.6962849116487,20.9772642922688,21.4440147607107,20.5815533189107,21.9862602066876,22.0301784586724,21.6443174275677,21.0696233384861
"TUFT1",1.85337314419971,0.377,22.3950620935742,22.784778066611,22.7059455237524,22.5162852985365,22.168584266521,22.3155218299886,22.1398128956962,22.2705411524676
"TULP3",1.93331356536348,0.986,24.0154234590457,23.9194961528094,24.0997434294012,23.9724425913765,23.5330207292314,22.0755458598608,23.2467857306632,23.2073019445735
"TULP4",1.04978085864203,0.98,20.8301879181591,21.6016994631856,22.8388013858202,22.3197476535428,21.8734951503331,20.9802719232963,20.2964912220927,20.5195653043857
"TUT1",2.62879535658867,-1.744,18.959079091492,20.3836125910602,20.2773777249947,20.1058195713184,20.856239525637,22.0227960586172,21.9779709918855,21.8430572196324
"TUT4",2.71657928239631,1.37,24.7247780352422,24.8039119052979,24.7003936413151,24.635357440827,23.4869374626662,23.707171141539,23.7802797299048,22.4091890073844
"TUT7",0.145224368992715,0.066,22.7665524102841,22.2729112948188,22.704230456678,22.1982813614796,22.6528678902313,22.3391516022636,22.1964590773138,22.487917566113
"TWF1",1.71287509926547,0.554,22.9826970110884,23.0958321776076,23.1283748373418,22.8394124911504,22.3841669190465,22.9081635834046,22.4974328080934,22.0394512893993
"TWF2",3.9911236234532,0.691,26.9545225795501,26.8567934493805,27.0217640481514,26.9805142878192,26.1648076647887,26.2952528391943,26.2338503630633,26.3542858099344
"TWIST1",1.36798592715818,0.881,20.1269356559481,19.981487579334,19.4811104480324,20.5783764501973,19.2956964124231,19.833568758837,19.2542500224271,18.2602613502345
"TXLNA",2.38904143816828,-0.925,22.3439067251462,22.3962358667418,22.4082349642229,22.4133494861254,23.4119908277329,23.6483469741669,23.5897693926956,22.6119063578668
"TXLNG",1.18273274226939,-0.48,22.6931092861332,22.9469701006388,23.722556722125,23.0779799258228,23.7468854034302,23.6587424884772,23.5944995928593,23.3596974396033
"TXN",0.261953812384503,0.067,29.243232741775,29.2860142010467,29.405116348903,29.115762567214,29.3467438278864,29.1604833129284,29.1517997499312,29.121710650012
"TXNDC12",1.02020646651194,0.842,22.9237940499229,22.8747035053594,22.9619878426349,21.1073143235469,21.5143556411567,21.8900871946174,21.9447232817689,21.1515883196547
"TXNDC17",2.44283011533738,0.646,22.0758894033898,22.2084390421806,22.0523889729667,21.9184049042038,21.7668208149041,21.3753055281077,21.0956033579045,21.4334203220541
"TXNDC5",3.38924694416498,0.705,26.05625725431,26.1345301501602,26.0305678108602,25.9561372643035,25.5396099239248,25.4413061835211,25.2080689496494,25.1702137472549
"TXNDC9",1.19208781443258,0.49,22.1632103940101,21.8230002148711,21.9534359434227,22.2555786477967,21.0486796151684,22.107931311046,21.5088182124643,21.5710357684572
"TXNIP",0.0823966957910313,-0.045,22.5299083171543,23.1620464651398,22.8969300073142,22.9651875987468,22.6067585099763,22.9793651223541,23.3316075323662,22.814402403682
"TXNL1",3.14448244428234,0.69,23.7266507205376,23.7972150625815,23.5116769513787,23.6314190461686,22.9607680571205,23.2365337321166,22.8692243096546,22.8415051960009
"TXNRD1",2.93838317867376,0.719,25.1091243207555,24.9299989558752,25.0219190998586,24.9541579762164,23.9654604812097,24.2050141916501,24.5126234940033,24.4559303371636
"TYK2",0.820048604895953,-0.719,17.8800239857366,17.1742257554593,18.7711792681277,16.6887306966198,17.8540136921401,18.2786692810385,18.3775701631407,18.8790695482426
"TYMP",0.0116380876780146,-0.013,18.357552135267,18.0461998591876,17.653920162634,17.2230366025348,17.7497134312118,18.1805664651376,16.9260001985584,18.4763866913385
"U2AF1",0.871491878920321,-0.294,25.5296529392826,25.7201798928029,25.7187424864223,25.340808686156,25.883962635227,25.6659174625757,25.6440005596438,26.291458372204
"U2AF2",0.121484402947124,-0.048,26.526971541532,26.2615553234659,26.7353639498912,26.1808232889402,26.3360028794722,26.4558603282677,26.4571541683534,26.6491881411081
"U2SURP",0.405257304720528,-0.109,27.5231492746298,27.6709700654723,27.7280319522506,27.7355478747123,27.8147924605977,27.6477027918402,27.6282813625254,28.0013311798768
"UACA",3.93904596285373,-1.144,25.4707018754528,25.3910450262407,25.8989379052284,25.2420867635118,26.6321298948298,26.7943967319108,26.50266842179,26.6504200849985
"UAP1",2.2280081248694,-0.792,19.9400039387543,20.2325980296414,20.3915539519986,20.7175755819275,20.6878543864997,21.2371930828542,21.3404756291683,21.1831687219694
"UBA1",0.935498278980022,0.309,25.0958824289088,24.5057873264401,24.6037093594408,25.1705462652765,24.6108553808895,24.5858512777774,24.4256693327397,24.5168008359588
"UBA2",1.12866335454703,0.345,23.1118739277844,22.4616647727541,22.8031216122713,22.9744323047047,22.5005446075722,22.2492580761656,22.616782083066,22.6051527182851
"UBA3",0.482043654085552,0.485,22.3821449339415,24.4283925379083,22.3828982018102,22.4331631620459,22.1555283616426,22.5003972200251,22.6112516698359,22.4184297336402
"UBA5",0.771124783064841,-0.422,17.6500288954647,17.8514434943283,18.0365289092953,17.72760014254,18.7063131835365,18.5461089136273,18.2811904387421,17.4182007872179
"UBA6",0.237673665021959,-0.073,22.4985606114741,22.5103220792508,22.6969943793797,22.2825291889925,22.5492958092432,22.6470682953234,22.6997664801438,22.3855683428787
"UBAP1",1.51771669026796,-0.594,21.8736695094917,21.405514351937,22.0195648867242,22.0407107719667,21.8882181208632,22.6020738526731,22.684805161329,22.5414946429056
"UBAP2",0.234997078868192,-0.086,25.723477856992,25.8442181648169,26.0733026431047,25.5639377212999,25.9290407673188,25.9992528167498,26.0093815125628,25.6122207723621
"UBAP2L",0.0442362189384224,0.013,25.5508562428931,25.638711462392,25.7513244436796,25.6350050810534,25.5914085094062,25.6454893755407,25.7793646289944,25.5082441349614
"UBASH3B",0.226439977549992,-0.402,20.8914441166246,21.2496929526613,24.0424756206769,20.8068372162042,22.1307722196908,22.8275263604215,21.7115198820717,21.9287788464408
"UBE2A",0.0251825760875108,-0.057,21.1264325674192,20.6003190417536,18.466465146174,21.3060843355422,19.2867940122053,19.60743292433,21.706255897353,21.1275112878797
"UBE2D3",2.32703558403353,-0.93,21.1895095699174,21.6535666725363,21.0515539496933,21.922660031618,22.5391065348368,22.4937461210062,22.5541058652893,21.9496074505526
"UBE2D4",0.640609465361695,-0.683,16.8026852900866,19.2139810777446,18.3951011090544,18.9085319709761,19.3745295295295,19.3860214156643,18.8024881227747,18.4887598946761
"UBE2E1",0.955620891281451,-0.244,19.0863111672967,19.0977619362016,19.3375732287251,19.1498320395968,19.1695568472598,19.528482656544,19.645454428771,19.304676258303
"UBE2I",3.10107495919486,-0.751,22.5439974240288,22.607531979774,22.7324849543266,22.5844693608667,23.6376308409131,23.5107138367328,23.1587058552686,23.1648991706064
"UBE2L3",2.39355478534632,-0.675,23.3865756010518,23.5045695995035,23.4086220983631,23.5067755367651,24.2686391601884,24.31674075968,24.2731706591929,23.6462340188667
"UBE2L6",0.666994963666377,0.324,26.0736477865993,26.453631399312,26.1393417288477,26.1899792948656,25.9285612246912,26.0126702263872,26.3849127787576,25.234716955535
"UBE2M",2.91861854681602,-0.636,24.2679892722736,24.3783247419721,24.1315737004743,24.372235672566,24.8649830113003,24.826907377968,25.2010317406526,24.7999243238191
"UBE2N",1.66727146023541,-0.898,20.1959685999362,20.581468466316,19.9113397491671,20.8881765207449,20.9122347703025,22.062152959833,21.17416418556,21.0209511364189
"UBE2O",2.57428017063555,-0.864,20.9851018932628,20.5959176745851,20.2129221561908,20.9138526423736,21.7690675128473,21.5258400817233,21.2839400632867,21.5836599913224
"UBE2Q1",0.540445290280174,-1.592,19.1004516356636,22.9372016016981,16.32209076572,19.0974546328104,21.8827304771206,21.6816633999687,21.6377878712873,18.6224638288768
"UBE2R2",2.10455433521352,0.911,21.110676915586,21.4603119717621,21.4386779772316,21.1257914952222,20.6882016624115,20.7846509247621,19.6601381388274,20.3596694200161
"UBE2S",1.46729979142632,-1.556,18.8757092810158,18.4811594516194,16.3237193309518,19.0741145990094,19.2754287062215,19.9113440121577,19.4913863065229,20.2989620155429
"UBE2W",0.0488400283691159,-0.05,18.7965363060421,18.8618630232745,18.3794441710943,18.79763284424,19.6531859190084,18.8390655607422,18.7305823928828,17.8107742931973
"UBE2Z",2.07641892897298,0.6,18.5904230029858,18.7648951173381,19.0522450780058,18.581125495962,18.3500140982678,18.1631928870927,17.7840672360436,18.2920377251497
"UBE3A",1.56026258255432,0.367,23.1952190362386,23.1783522273641,23.3548634255675,23.0416022031291,22.9458383851833,22.5882126303831,23.0426489606414,22.7264554387762
"UBE3C",1.29621771057512,-0.879,19.6747148343471,19.2243189543653,19.2185896482478,18.359760349427,20.2788049794442,20.0710733048439,20.542129024602,19.103223945617
"UBE4B",1.43930655980047,-0.614,17.4420517303007,18.1097230300933,17.2583604207918,17.8637269415259,18.1280112649349,18.7303738324697,17.9468818102728,18.3226258075489
"UBFD1",0.305846624186237,0.078,22.6378027086728,22.5586066447043,22.5161354529695,22.8099135984906,22.6075249229302,22.6665196359224,22.4514543660866,22.4839245547416
"UBL4A",1.32909155319746,-0.477,19.4687371004933,18.957438886967,19.4269288204737,18.7232672344442,19.5788137854466,19.3638216217227,19.7113173885915,19.8310802435429
"UBL5",1.54102236966606,-0.603,18.6668277200738,17.9729711327961,18.5455791804222,17.7057866855611,18.9058916195468,18.8656301546058,18.6684974411443,18.863898965469
"UBLCP1",1.34616651900799,0.217,23.6139937788121,23.5102165169783,23.5135465047643,23.4964740478209,23.4031078381339,23.2933116219195,23.3411159702766,23.2305744664474
"UBN1",1.80166043218512,0.414,23.3150516485884,23.3517839154814,23.2836272243908,23.7175580222208,23.0265140772016,23.1192900620351,23.0484761935269,22.8194948272132
"UBN2",0.599154925344888,0.903,19.7263890932918,19.5194869920046,18.1028180950431,19.6843026653683,19.1975526158079,19.1087067070173,18.9003260235475,16.2134336584192
"UBOX5",1.32174600336593,0.383,23.1341540460402,23.4134511993983,23.5294204766513,23.0813473456517,22.9598654015741,22.7562508785984,23.2112765891184,22.6989817416145
"UBP1",1.65584520471026,0.59,21.2421386192394,21.379562656974,21.1551822920449,22.0576255586693,20.8631812609777,20.891877701917,20.7172311554471,21.0020091467693
"UBQLN4",3.49438419628259,0.827,20.5861524129442,20.4796781141284,20.6301255493603,20.5799471980251,19.9158196939759,19.6457860753904,19.9449322431322,19.4613625166047
"UBR1",1.59531360462277,-0.38,22.5091486676459,22.5004607529412,22.7921155928344,22.8852577489821,23.0793219987167,22.9590094230258,22.9129210805898,23.2565364161447
"UBR2",4.72855133828095,-1.205,22.7452880917685,22.774415674056,22.57454343789,22.7761980950827,24.0084955853642,23.9638386535257,23.6296494736174,24.0872627324091
"UBR3",1.06209030812501,0.331,20.9155564640099,20.6928404973692,20.9241703804073,21.2535192489123,20.9430862848463,20.5722980380751,20.5779261750135,20.3686681955018
"UBR4",0.85014299441056,0.307,24.7729756378627,24.9072711244192,24.858503182851,24.701195849936,24.8180186538245,24.6380074298059,24.5849676428801,23.9704433896063
"UBR5",1.35873748361441,-0.233,28.4722708634459,28.5437355156393,28.6366179402785,28.4835492347005,28.894521091809,28.7694887457415,28.7261240646151,28.6793575609914
"UBR7",0.516376159567084,0.253,21.0338552993598,20.2716117720148,21.0780313114972,21.1403437419798,20.5450760791082,20.3024326686809,20.889080772875,20.7754102483987
"UBTD1",0.123952105719585,-0.138,17.2041917954361,16.6947759660634,17.2376119981998,17.1259965648567,17.1074260318742,18.4849843642365,16.7573419700258,16.4642770209732
"UBTF",6.20359268549777,-5.148,21.7625748233397,21.4744704696343,20.1403635559298,20.6963493367615,26.0566545974771,26.196615330929,26.0800441246103,26.3333669702827
"UBXN1",1.41538412589417,-0.985,22.6894247588278,22.7400951602554,22.8892373124053,21.1303959040232,23.6059542787812,23.5122808115789,23.0004189468841,23.2722693413501
"UBXN4",0.748611857348324,-1.901,15.2208669237651,16.0238980740583,17.2294611309225,19.8771431458336,19.3706861043466,20.3014021315698,20.2877315791189,15.997151910151
"UBXN6",0.241518344296871,-0.095,23.566095507285,22.904669470613,23.2363490944852,23.1791251403459,23.5355280975434,23.2466648448467,23.1755702043013,23.3068767794715
"UBXN7",0.781082845336611,0.194,22.9191942332138,22.6106827376542,22.8949259134237,22.5990882037426,22.462076847106,22.6570119724133,22.4342155326577,22.693733231026
"UCHL1",0.665478054752129,-0.269,24.1705958415764,23.8828255982554,24.3167697364348,23.6710176561577,24.6168222121114,24.2509906925853,24.3356957154106,23.9123018402334
"UCHL3",4.49186233983174,-3.136,16.8051529642104,17.7694813637449,17.7710394629914,16.6425471490025,20.25538868495,20.4060243541776,19.8247960936018,21.0442366284316
